Id,Value.number,Value.name,Value.CardFrame,Value.CardType,Value.Level,Value.Scale,Value.Attack,Value.Defense,Value.Attribute
365,40173854,Amphibious Bugroth,fusion,Aqua,5,-1,0,0,WATER
366,4754691,Amphibious Bugroth MK-11,effect,Machine,5,-1,0,0,WATER
367,64342551,Amphibious Bugroth MK-3,effect,Machine,4,-1,0,0,WATER
368,20665527,Amphibious Swarmship Amblowhale,link,Machine,4,-1,0,0,FIRE
369,303660,Amplifier,spell,Equip,0,-1,0,0,
370,75380687,Amulet Dragon,fusion,Dragon,8,-1,0,0,DARK
371,5183693,Amulet of Ambition,spell,Equip,0,-1,0,0,
372,61160289,"Amunessia the Ogdoadic Queen",effect,Reptile,8,-1,0,0,DARK
373,23927567,An Owl of Luck,effect,Winged Beast,2,-1,0,0,WIND
374,19763315,An Unfortunate Report,trap,Normal,0,-1,0,0,
375,58324930,Anarchist Monk Ranshin,effect,Spellcaster,4,-1,0,0,EARTH
376,52296675,Anchamoufrite,effect_pendulum,Spellcaster,5,4,0,0,LIGHT
377,42431843,Ancient Brain,normal,Fiend,3,-1,0,0,DARK
378,78665705,Ancient Chant,spell,Normal,0,-1,0,0,
379,34487429,Ancient City - Rainbow Ruins,spell,Field,0,-1,0,0,
380,50781944,Ancient Crimson Ape,effect,Beast,7,-1,0,0,LIGHT
381,38520918,Ancient Dragon,effect,Dragon,4,-1,0,0,LIGHT
382,93221206,Ancient Elf,normal,Spellcaster,4,-1,0,0,LIGHT
383,25862681,Ancient Fairy Dragon,synchro,Dragon,7,-1,0,0,LIGHT
384,26304459,Ancient Flamvell Deity,synchro,Pyro,7,-1,0,0,FIRE
385,87624166,Ancient Forest,spell,Field,0,-1,0,0,
386,300302022,Ancient Fusion,skill,Dr. Vellian C,0,-1,0,0,
387,31557782,Ancient Gear,effect,Machine,2,-1,0,0,EARTH
388,4064925,Ancient Gear Advance,spell,Continuous,0,-1,0,0,
389,10547580,Ancient Gear Ballista,link,Machine,2,-1,0,0,EARTH
390,10509340,Ancient Gear Beast,effect,Machine,6,-1,0,0,EARTH
391,60953949,Ancient Gear Box,effect,Machine,4,-1,0,0,EARTH
392,80045583,Ancient Gear Cannon,effect,Machine,2,-1,0,0,EARTH
393,92001300,Ancient Gear Castle,spell,Continuous,0,-1,0,0,
394,44052074,Ancient Gear Catapult,spell,Normal,0,-1,0,0,
395,27483935,Ancient Gear Commander,effect,Machine,4,-1,0,0,EARTH
396,64603182,Ancient Gear Dark Golem,effect,Machine,8,-1,0,0,EARTH
397,75892194,Ancient Gear Dragon,effect,Machine,5,-1,0,0,EARTH
398,67829249,Ancient Gear Drill,spell,Normal,0,-1,0,0,
399,53541822,Ancient Gear Duel,trap,Continuous,0,-1,0,0,
400,1953925,Ancient Gear Engineer,effect,Machine,5,-1,0,0,EARTH
401,4446672,Ancient Gear Explosive,spell,Normal,0,-1,0,0,
402,30435145,Ancient Gear Factory,spell,Normal,0,-1,0,0,
403,40830387,Ancient Gear Fist,spell,Equip,0,-1,0,0,
404,70147689,Ancient Gear Fortress,spell,Continuous,0,-1,0,0,
405,1278431,Ancient Gear Frame,effect,Machine,4,-1,0,0,EARTH
406,64061284,Ancient Gear Fusion,spell,Normal,0,-1,0,0,
407,18486927,Ancient Gear Gadget,effect,Machine,4,-1,0,0,EARTH
408,86321248,Ancient Gear Gadjiltron Chimera,effect,Machine,6,-1,0,0,EARTH
409,50933533,Ancient Gear Gadjiltron Dragon,effect,Machine,8,-1,0,0,EARTH
410,83104731,Ancient Gear Golem,effect,Machine,8,-1,0,0,EARTH
411,95735217,Ancient Gear Golem - Ultimate Pound,effect,Machine,8,-1,0,0,EARTH
412,87182127,Ancient Gear Howitzer,fusion,Machine,8,-1,0,0,EARTH
413,42878636,Ancient Gear Hunting Hound,effect,Machine,3,-1,0,0,EARTH
414,81269231,Ancient Gear Hydra,effect,Machine,7,-1,0,0,EARTH
415,39303359,Ancient Gear Knight,effect,Machine,4,-1,0,0,EARTH
416,37663536,Ancient Gear Megaton Golem,fusion,Machine,9,-1,0,0,EARTH
417,44874522,Ancient Gear Reactor Dragon,effect,Machine,9,-1,0,0,EARTH
418,47482043,Ancient Gear Reborn,trap,Continuous,0,-1,0,0,
419,56094445,Ancient Gear Soldier,effect,Machine,4,-1,0,0,EARTH
420,37457534,Ancient Gear Tank,spell,Equip,0,-1,0,0,
421,91098230,Ancient Gear Tanker,effect,Machine,4,-1,0,0,EARTH
422,44052075,Ancient Gear Token,token,Machine,1,-1,0,0,EARTH
423,59811955,Ancient Gear Workshop,spell,Normal,0,-1,0,0,
424,17663375,Ancient Gear Wyvern,effect,Machine,4,-1,0,0,EARTH
425,81492226,Ancient Jar,normal,Rock,1,-1,0,0,EARTH
426,54912977,Ancient Lamp,effect,Spellcaster,3,-1,0,0,WIND
427,11830996,Ancient Leaf,spell,Normal,0,-1,0,0,
428,43230671,Ancient Lizard Warrior,normal,Reptile,4,-1,0,0,EARTH
429,14015067,Ancient One of the Deep Forest,normal,Beast,6,-1,0,0,EARTH
430,4179255,Ancient Pixie Dragon,synchro,Dragon,7,-1,0,0,DARK
431,300302056,Ancient Ruler Rises,skill,Abidos the Th,0,-1,0,0,
432,10667321,Ancient Rules,spell,Normal,0,-1,0,0,
433,25958491,Ancient Sacred Wyvern,synchro,Fairy,7,-1,0,0,LIGHT
434,36821538,Ancient Sorcerer,normal,Spellcaster,4,-1,0,0,DARK
435,17092736,Ancient Telescope,spell,Normal,0,-1,0,0,
436,49587396,Ancient Tool,normal,Machine,5,-1,0,0,DARK
437,86421986,Ancient Tree of Enlightenment,normal,Plant,3,-1,0,0,EARTH
438,33545259,Ancient Warriors - Ambitious Cao De,effect,Beast-Warrior,8,-1,0,0,FIRE
439,6438003,Ancient Warriors - Deceptive Jia Wen,effect,Beast-Warrior,4,-1,0,0,FIRE
440,13923256,Ancient Warriors - Eccentric Lu Jing,effect,Beast-Warrior,4,-1,0,0,WATER
441,60033398,Ancient Warriors - Fearsome Zhang Yuan,effect,Beast-Warrior,6,-1,0,0,FIRE
442,77539547,Ancient Warriors - Graceful Zhou Gong,effect,Beast-Warrior,4,-1,0,0,WATER
443,32422602,Ancient Warriors - Ingenious Zhuge Kong,effect,Beast-Warrior,4,-1,0,0,WIND
444,76416959,Ancient Warriors - Loyal Guan Yun,effect,Beast-Warrior,7,-1,0,0,WIND
445,40140448,Ancient Warriors - Masterful Sun Mou,effect,Beast-Warrior,4,-1,0,0,WATER
446,82791472,Ancient Warriors - Rebellious Lu Feng,effect,Beast-Warrior,8,-1,0,0,DARK
447,79582540,Ancient Warriors - Savage Don Ying,effect,Beast-Warrior,6,-1,0,0,DARK
448,2801664,Ancient Warriors - Valiant Zhang De,effect,Beast-Warrior,7,-1,0,0,WIND
449,40428851,Ancient Warriors - Virtuous Liu Xuan,effect,Beast-Warrior,4,-1,0,0,WIND
450,65711558,Ancient Warriors Oath - Double Dragon Lords,link,Beast-Warrior,2,-1,0,0,WIND
451,33609093,Ancient Warriors Saga - Borrowing of Arrows,spell,Continuous,0,-1,0,0,
452,82255872,Ancient Warriors Saga - Chivalrous Path,trap,Continuous,0,-1,0,0,
453,45115956,Ancient Warriors Saga - Deception and Betrayal,spell,Continuous,0,-1,0,0,
454,4810585,Ancient Warriors Saga - Defense of Changban,trap,Continuous,0,-1,0,0,
455,62528292,Ancient Warriors Saga - East-by-South Winds,spell,Continuous,0,-1,0,0,
456,58116537,Ancient Warriors Saga - Sun-Liu Alliance,spell,Continuous,0,-1,0,0,
457,11711438,Ancient Warriors Saga - Three Visits,spell,Continuous,0,-1,0,0,
458,47594939,And the Band Played On,trap,Continuous,0,-1,0,0,
459,15013468,Andro Sphinx,effect,Beast,10,-1,0,0,LIGHT
460,53266486,Anesthrokket Dragon,effect,Dragon,1,-1,0,0,DARK
461,82243738,Angel O1,effect,Fairy,1,-1,0,0,LIGHT
462,56784842,Angel O7,effect,Fairy,7,-1,0,0,LIGHT
463,91706817,Angel of Blue Tears,spell,Normal,0,-1,0,0,
464,42216237,Angel of Zera,synchro,Fairy,8,-1,0,0,LIGHT
465,44822037,Angel Statue - Azurune,trap,Continuous,0,-1,0,0,
466,87979586,Angel Trumpeter,normal,Plant,4,-1,0,0,EARTH
467,36320744,"Angelica Princess of Noble Arms",synchro,Warrior,5,-1,0,0,FIRE
468,40678060,Angelica's Angelic Ring,spell,Equip,0,-1,0,0,
469,3048768,Angello Vaalmonica,effect_pendulum,Fairy,4,3,0,0,DARK
470,65612386,Angmarl the Fiendish Monarch,effect,Fiend,6,-1,0,0,DARK
471,73979030,Angraecum Umbrella,effect,Spellcaster,3,-1,0,0,WATER
472,98022050,Animadorned Archosaur,effect,Dinosaur,1,-1,0,0,LIGHT
473,595626,Ankuriboh,effect,Fiend,1,-1,0,0,DARK
474,29603180,Annihilator Archfiend,effect,Fiend,9,-1,0,0,DARK
475,47484352,Anotherverse Dragon,normal,Dragon,8,-1,0,0,LIGHT
476,86893702,Anotherverse Gluttonia,normal,Fiend,8,-1,0,0,DARK
477,48365709,Ansatsu,normal,Warrior,5,-1,0,0,EARTH
478,34236961,Ante,spell,Normal,0,-1,0,0,
479,13250922,Anteatereatingant,effect,Insect,5,-1,0,0,EARTH
480,89904598,Anthrosaurus,normal,Dinosaur,3,-1,0,0,EARTH
481,42364257,Anti Raigeki,trap,Normal,0,-1,0,0,
482,65064143,Anti-Aircraft Flower,effect,Plant,3,-1,0,0,EARTH
483,72150572,Anti-Fusion Device,trap,Normal,0,-1,0,0,
484,97120394,Anti-Magic Arrows,spell,Quick-Play,0,-1,0,0,
485,20138923,Anti-Magic Prism,trap,Normal,0,-1,0,0,
486,53112492,Anti-Spell,trap,Counter,0,-1,0,0,
487,58921041,Anti-Spell Fragrance,trap,Continuous,0,-1,0,0,
488,43583400,Antialian,effect,Cyberse,4,-1,0,0,EARTH
489,58844135,Antihuman Intelligence ME-PSY-YA,effect_pendulum,Cyberse,8,0,0,0,LIGHT
490,41098335,Ape Fighter,effect,Beast,4,-1,0,0,DARK
491,31975743,Ape Magician,effect,Beast,3,-1,0,0,DARK
492,25573115,Apex Predation,trap,Normal,0,-1,0,0,
493,41158734,Apocatequil,effect,Thunder,4,-1,0,0,LIGHT
494,4280258,"Apollousa Bow of the Goddess",link,Fairy,4,-1,0,0,WIND
495,85888377,Apophis the Swamp Deity,trap,Continuous,0,-1,0,0,
496,40061558,Apoqliphort Skybase,effect,Machine,9,-1,0,0,EARTH
497,27279764,Apoqliphort Towers,effect,Machine,10,-1,0,0,EARTH
498,91392974,Apparition,trap,Normal,0,-1,0,0,
499,56132807,Apple Magician Girl,effect,Spellcaster,3,-1,0,0,FIRE
500,43341600,Apple of Enlightenment,trap,Normal,0,-1,0,0,
501,5846183,Appliancer Breakerbuncle,effect,Machine,1,-1,0,0,WATER
502,78225596,Appliancer Celtopus,link,Machine,2,-1,0,0,DARK
503,27157996,Appliancer Conversion,spell,Quick-Play,0,-1,0,0,
504,41830887,Appliancer Copybokkle,effect,Machine,1,-1,0,0,DARK
505,3507053,Appliancer Dryer Drake,link,Machine,1,-1,0,0,FIRE
506,3875465,Appliancer Electrilyrical World,spell,Field,0,-1,0,0,
507,4729591,Appliancer Kappa Scale,link,Machine,1,-1,0,0,WATER
508,77102944,Appliancer Laundry Dragon,link,Machine,1,-1,0,0,WATER
509,81769387,Appliancer Propelion,link,Machine,1,-1,0,0,WIND
510,30996652,Appliancer Reuse,spell,Normal,0,-1,0,0,
511,78447174,Appliancer Socketroll,effect,Machine,1,-1,0,0,DARK
512,66380357,Appliancer Test,spell,Normal,0,-1,0,0,
513,30118200,Appliancer Vacculephant,link,Machine,1,-1,0,0,DARK
514,43262273,Appointer of the Red Lotus,trap,Normal,0,-1,0,0,
515,30603688,Apprentice Illusion Magician,effect,Spellcaster,6,-1,0,0,DARK
516,9156135,Apprentice Magician,effect,Spellcaster,2,-1,0,0,DARK
517,64977888,Apprentice Piper,effect,Spellcaster,2,-1,0,0,DARK
518,48539234,Appropriate,trap,Continuous,0,-1,0,0,
519,96427353,Aqua Armor Ninja,effect,Warrior,4,-1,0,0,WATER
520,95132338,Aqua Chorus,trap,Continuous,0,-1,0,0,
521,59131526,Aqua Chorus Round,spell,Normal,0,-1,0,0,
522,86164529,Aqua Dragon,fusion,Sea Serpent,6,-1,0,0,WATER
523,7653207,Aqua Jet,spell,Normal,0,-1,0,0,
524,85639257,Aqua Madoor,normal,Spellcaster,4,-1,0,0,WATER
525,12436646,Aqua Snake,normal,Aqua,3,-1,0,0,WATER
526,40916023,Aqua Spirit,effect,Aqua,4,-1,0,0,WATER
527,28325165,Aqua Story - Urashima,trap,Normal,0,-1,0,0,
528,92053608,Aquaactress Arowana,effect,Aqua,6,-1,0,0,WATER
529,66668900,Aquaactress Guppy,effect,Aqua,2,-1,0,0,WATER
530,39260991,Aquaactress Tetra,effect,Aqua,1,-1,0,0,WATER
531,78910579,Aquamirror Cycle,trap,Normal,0,-1,0,0,
532,64437633,Aquamirror Illusion,trap,Normal,0,-1,0,0,
533,46337945,Aquamirror Meditation,trap,Normal,0,-1,0,0,
534,22377815,Aquarian Alessa,effect,Aqua,4,-1,0,0,WATER
535,91831066,Aquarium Lighting,spell,Continuous,0,-1,0,0,
536,65446452,Aquarium Set,spell,Continuous,0,-1,0,0,
537,29047353,Aquarium Stage,spell,Continuous,0,-1,0,0,
538,75771170,Arahime the Manifested Mikanko,ritual,Fairy,9,-1,0,0,LIGHT
539,16889337,Aratama,effect,Fiend,4,-1,0,0,DARK
540,64276752,Arc Rebellion Xyz Dragon,xyz,Dragon,5,-1,0,0,DARK
541,99189322,Arcana Call,trap,Normal,0,-1,0,0,
542,64454614,Arcana Extra Joker,link,Warrior,3,-1,0,0,LIGHT
543,62892347,Arcana Force 0 - The Fool,effect,Fairy,1,-1,0,0,LIGHT
544,69831560,Arcana Force EX - The Dark Ruler,effect,Fairy,10,-1,0,0,LIGHT
545,5861892,Arcana Force EX - The Light Ruler,effect,Fairy,10,-1,0,0,LIGHT
546,8396952,Arcana Force I - The Magician,effect,Fairy,4,-1,0,0,LIGHT
547,35781051,Arcana Force III - The Empress,effect,Fairy,4,-1,0,0,LIGHT
548,61175706,Arcana Force IV - The Emperor,effect,Fairy,4,-1,0,0,LIGHT
549,97574404,Arcana Force VI - The Lovers,effect,Fairy,4,-1,0,0,LIGHT
550,34568403,Arcana Force VII - The Chariot,effect,Fairy,4,-1,0,0,LIGHT
551,60953118,Arcana Force XIV - Temperance,effect,Fairy,6,-1,0,0,LIGHT
552,59712426,Arcana Force XV - The Fiend,effect,Fairy,7,-1,0,0,LIGHT
553,97452817,Arcana Force XVIII - The Moon,effect,Fairy,7,-1,0,0,LIGHT
554,23846921,Arcana Force XXI - The World,effect,Fairy,8,-1,0,0,LIGHT
555,6150044,Arcana Knight Joker,fusion,Warrior,9,-1,0,0,LIGHT
556,11819473,Arcana Reading,spell,Normal,0,-1,0,0,
557,93880808,Arcana Triumph Joker,effect,Warrior,10,-1,0,0,LIGHT
558,40048324,Arcane Apprentice,effect,Spellcaster,2,-1,0,0,FIRE
559,55001420,Arcane Archer of the Forest,effect,Warrior,3,-1,0,0,EARTH
560,17896384,Arcane Barrier,spell,Continuous,0,-1,0,0,
561,31924889,Arcanite Magician,synchro,Spellcaster,7,-1,0,0,LIGHT
562,14553285,Arcanite Magician/Assault Mode,effect,Spellcaster,9,-1,0,0,LIGHT
563,45349196,Archfiend Black Skull Dragon,fusion,Dragon,9,-1,0,0,DARK
564,92039899,Archfiend Cavalry,effect,Fiend,4,-1,0,0,DARK
565,68371799,Archfiend Commander,effect,Fiend,6,-1,0,0,DARK
566,57624336,Archfiend Eccentrick,effect_pendulum,Fiend,3,7,0,0,LIGHT
567,28423537,"Archfiend Emperor the First Lord of Horror",effect,Fiend,8,-1,0,0,DARK
568,31766317,Archfiend Empress,effect,Fiend,8,-1,0,0,DARK
569,48675364,Archfiend General,effect,Fiend,4,-1,0,0,DARK
570,84341431,Archfiend Giant,effect,Fiend,6,-1,0,0,DARK
571,66540884,Archfiend Heiress,effect,Fiend,3,-1,0,0,DARK
572,14430063,Archfiend Interceptor,effect,Fiend,4,-1,0,0,DARK
573,75889523,Archfiend Marmot of Nefariousness,normal,Beast,2,-1,0,0,EARTH
574,15150371,Archfiend Mirror,normal,Fiend,2,-1,0,0,DARK
575,50287060,Archfiend of Gilfer,effect,Fiend,6,-1,0,0,DARK
576,63883999,Archfiend Palabyrinth,spell,Field,0,-1,0,0,
577,49881766,Archfiend Soldier,normal,Fiend,4,-1,0,0,DARK
578,59969392,Archfiend Zombie-Skull,synchro,Zombie,6,-1,0,0,DARK
579,53008933,Archfiend's Arrival,effect,Fiend,6,-1,0,0,DARK
580,61248471,Archfiend's Ascent,xyz,Fiend,6,-1,0,0,DARK
581,95825679,Archfiend's Awakening,ritual,Fiend,6,-1,0,0,DARK
582,64635042,Archfiend's Call,synchro,Fiend,6,-1,0,0,DARK
583,300302057,Archfiend's Conscription,skill,Titan,0,-1,0,0,
584,5168381,Archfiend's Ghastly Glitch,trap,Normal,0,-1,0,0,
585,32775808,Archfiend's Manifestation,fusion,Fiend,6,-1,0,0,DARK
586,22796548,Archfiend's Oath,spell,Continuous,0,-1,0,0,
587,300302058,Archfiend's Promotion,skill,Titan,0,-1,0,0,
588,56246017,Archfiend's Roar,trap,Normal,0,-1,0,0,
589,21438286,Archfiend's Staff of Despair,spell,Equip,0,-1,0,0,
590,59509952,Archlord Kristya,effect,Fairy,8,-1,0,0,LIGHT
591,18378582,Archlord Zerato,effect,Fairy,8,-1,0,0,LIGHT
592,33212663,Archnemeses Eschatos,effect,Dragon,11,-1,0,0,LIGHT
593,6728559,Archnemeses Protos,effect,Wyrm,11,-1,0,0,DARK
594,38173725,Arcjet Lightcraft,effect,Machine,9,-1,0,0,LIGHT
595,40502912,Aria the Melodious Diva,effect,Fairy,4,-1,0,0,LIGHT
596,75730490,Ariane the Labrynth Servant,effect,Fiend,4,-1,0,0,DARK
597,1225009,Arianna the Labrynth Servant,effect,Fiend,4,-1,0,0,DARK
598,73602965,Arias the Labrynth Butler,effect,Fiend,6,-1,0,0,DARK
599,56827051,"Ariel Priestess of the Nekroz",effect,Psychic,4,-1,0,0,WATER
600,65910922,"Arionpos Serpent of the Ghoti",synchro,Fish,6,-1,0,0,WATER
601,29904964,Arisen Gaia the Fierce Knight,effect,Warrior,7,-1,0,0,DARK
602,33282498,Arkbrave Dragon,effect,Dragon,7,-1,0,0,LIGHT
603,50687050,Arktos XII - Chronochasm Vaylantz,fusion_pendulum,Fairy,12,12,0,0,EARTH
604,14708569,Arlownay,normal,Plant,3,-1,0,0,EARTH
605,36151751,Arma Knight,normal,Aqua,4,-1,0,0,WATER
606,88033975,"Armades Keeper of Boundaries",synchro,Fiend,5,-1,0,0,LIGHT
607,28493337,Armageddon Designator,trap,Normal,0,-1,0,0,
608,28985331,Armageddon Knight,effect,Warrior,4,-1,0,0,DARK
609,53153481,Armaill,normal,Warrior,3,-1,0,0,EARTH
610,300302023,Armed and Ready!,skill,Chazz Princet,0,-1,0,0,
611,90374791,Armed Changer,spell,Equip,0,-1,0,0,
612,61606250,Armed Dragon Blitz,spell,Normal,0,-1,0,0,
613,75906310,Armed Dragon Catapult Cannon,fusion,Machine,10,-1,0,0,LIGHT
614,34611551,Armed Dragon Flash,spell,Quick-Play,0,-1,0,0,
615,97091969,Armed Dragon Lightning,spell,Continuous,0,-1,0,0,
616,59464593,Armed Dragon LV10,effect,Dragon,10,-1,0,0,WIND
617,84425220,Armed Dragon LV10 White,effect,Dragon,10,-1,0,0,LIGHT
618,980973,Armed Dragon LV3,effect,Dragon,3,-1,0,0,WIND
619,46384672,Armed Dragon LV5,effect,Dragon,5,-1,0,0,WIND
620,73879377,Armed Dragon LV7,effect,Dragon,7,-1,0,0,WIND
621,58153103,Armed Dragon Thunder LV10,effect,Dragon,10,-1,0,0,WIND
622,57030525,Armed Dragon Thunder LV3,effect,Dragon,3,-1,0,0,WIND
623,21546416,Armed Dragon Thunder LV5,effect,Dragon,5,-1,0,0,WIND
624,94141712,Armed Dragon Thunder LV7,effect,Dragon,7,-1,0,0,WIND
625,57605303,Armed Dragon Thunderbolt,trap,Normal,0,-1,0,0,
626,75220074,"Armed Dragon the Armored Dragon",effect,Dragon,4,-1,0,0,WIND
627,31817415,Armed Neos,fusion,Warrior,10,-1,0,0,WIND
628,9076207,Armed Ninja,effect,Warrior,1,-1,0,0,EARTH
629,29330706,Armed Protector Dragon,effect,Dragon,8,-1,0,0,LIGHT
630,84430950,Armed Samurai - Ben Kei,effect,Warrior,4,-1,0,0,DARK
631,20470500,Armed Sea Hunter,effect,Sea Serpent,4,-1,0,0,WATER
632,36768783,"Armillyre the Starleader Dragon",link,Dragon,2,-1,0,0,DARK
633,43378048,Armityle the Chaos Phantasm,fusion,Fiend,12,-1,0,0,DARK
634,60110982,Armityle the Chaos Phantasm - Phantom of Fury,fusion,Fiend,12,-1,0,0,DARK
635,79155167,Armor Blast,spell,Normal,0,-1,0,0,
636,79649195,Armor Break,trap,Counter,0,-1,0,0,
637,87798440,Armor Breaker,effect,Warrior,3,-1,0,0,EARTH
638,58827995,Armor Dragon Ritual,spell,Ritual,0,-1,0,0,
639,7180418,Armor Exe,effect,Rock,4,-1,0,0,LIGHT
640,16272453,Armor Ninjitsu Art of Alchemy,spell,Normal,0,-1,0,0,
641,65150219,Armor Ninjitsu Art of Freezing,trap,Continuous,0,-1,0,0,
642,2148918,Armor Ninjitsu Art of Rust Mist,trap,Continuous,0,-1,0,0,
643,62742651,Armored Axon Kicker,effect,Psychic,6,-1,0,0,EARTH
644,86915847,Armored Bee,effect,Insect,4,-1,0,0,WIND
645,29374928,Armored Bitron,effect,Cyberse,2,-1,0,0,DARK
646,67159705,Armored Cybern,effect,Machine,4,-1,0,0,WIND
647,36868108,Armored Glass,trap,Normal,0,-1,0,0,
648,50789693,Armored Kappa,xyz,Psychic,2,-1,0,0,WATER
649,15480588,Armored Lizard,normal,Reptile,4,-1,0,0,EARTH
650,16246527,Armored Rat,normal,Beast,3,-1,0,0,EARTH
651,17535588,Armored Starfish,normal,Aqua,4,-1,0,0,WATER
652,17170970,Armored White Bear,effect,Beast,4,-1,0,0,WATER
653,73046708,Armored Xyz,spell,Normal,0,-1,0,0,
654,20277860,Armored Zombie,normal,Zombie,3,-1,0,0,DARK
655,73333463,Armoroid,effect,Machine,8,-1,0,0,EARTH
656,29071332,Armory Arm,synchro,Machine,4,-1,0,0,LIGHT
657,38960450,Armory Call,trap,Normal,0,-1,0,0,
658,61775475,Arms of Genex Return Zero,synchro,Machine,10,-1,0,0,DARK
659,32549749,Arms Regeneration,spell,Quick-Play,0,-1,0,0,
660,22493812,Army Ant Token,token,Insect,4,-1,0,0,EARTH
661,29687169,"Arnis the Empowered Warrior",effect,Warrior,4,-1,0,0,FIRE
662,25861589,Aroma Blend,spell,Normal,0,-1,0,0,
663,5050644,Aroma Garden,spell,Field,0,-1,0,0,
664,29189613,Aroma Gardening,spell,Continuous,0,-1,0,0,
665,12804701,Aroma Healing,trap,Normal,0,-1,0,0,
666,21452275,Aroma Jar,effect,Rock,1,-1,0,0,WIND
667,300202007,Aroma Strategy,skill,Mai,0,-1,0,0,
668,85967160,Aromage Bergamot,effect,Plant,6,-1,0,0,FIRE
669,22174866,Aromage Cananga,effect,Plant,3,-1,0,0,EARTH
670,96789758,Aromage Jasmine,effect,Plant,2,-1,0,0,LIGHT
671,14169843,Aromage Laurel,effect,Plant,1,-1,0,0,WIND
672,40663548,Aromage Marjoram,effect,Plant,5,-1,0,0,DARK
673,58569561,Aromage Rosemary,effect,Plant,4,-1,0,0,WATER
674,73167098,Aromalilith Magnolia,fusion,Plant,8,-1,0,0,DARK
675,24689197,Aromalilith Rosalina,effect,Plant,1,-1,0,0,DARK
676,30989084,Aromalilith Rosemary,link,Plant,3,-1,0,0,DARK
677,16759958,Aromaseraphy Angelica,effect,Plant,1,-1,0,0,LIGHT
678,21200905,Aromaseraphy Jasmine,link,Plant,2,-1,0,0,LIGHT
679,38148100,Aromaseraphy Rosemary,synchro,Plant,5,-1,0,0,LIGHT
680,79656239,Aromaseraphy Sweet Marjoram,synchro,Plant,6,-1,0,0,LIGHT
681,34172284,"Aron the Ogdoadic King",effect,Reptile,8,-1,0,0,LIGHT
682,69296555,Array of Revealing Light,spell,Field,0,-1,0,0,
683,29508346,Arrivalrivals,spell,Quick-Play,0,-1,0,0,
684,365213,Arrive in Light,spell,Continuous,0,-1,0,0,
685,42364374,Arsenal Bug,effect,Insect,3,-1,0,0,EARTH
686,55348096,Arsenal Robber,trap,Normal,0,-1,0,0,
687,85489096,Arsenal Summoner,effect,Spellcaster,4,-1,0,0,WIND
688,34755994,"Artemis the Magistus Moon Maiden",link,Spellcaster,1,-1,0,0,LIGHT
689,11475049,Artifact Achilleshield,effect,Fairy,5,-1,0,0,LIGHT
690,85080444,Artifact Aegis,effect,Fairy,5,-1,0,0,LIGHT
691,12697630,Artifact Beagalltach,effect,Fairy,5,-1,0,0,LIGHT
692,84268896,Artifact Caduceus,effect,Fairy,5,-1,0,0,LIGHT
693,8873112,Artifact Chakram,effect,Fairy,5,-1,0,0,LIGHT
694,7480763,Artifact Dagda,link,Fairy,2,-1,0,0,LIGHT
695,69840739,Artifact Durendal,xyz,Fairy,5,-1,0,0,LIGHT
696,48086335,Artifact Failnaught,effect,Fairy,5,-1,0,0,LIGHT
697,29223325,Artifact Ignition,spell,Quick-Play,0,-1,0,0,
698,47863787,Artifact Labrys,effect,Fairy,5,-1,0,0,LIGHT
699,34267821,Artifact Lancea,effect,Fairy,5,-1,0,0,LIGHT
700,80237445,Artifact Mjollnir,effect,Fairy,5,-1,0,0,LIGHT
701,85103922,Artifact Moralltach,effect,Fairy,5,-1,0,0,LIGHT
702,12444060,Artifact Sanctum,trap,Normal,0,-1,0,0,
703,20292186,Artifact Scythe,effect,Fairy,5,-1,0,0,LIGHT
704,69304426,Artifact Vajra,effect,Fairy,5,-1,0,0,LIGHT
705,56611470,Artifacts Unleashed,spell,Quick-Play,0,-1,0,0,
706,7913375,Artillery Catapult Turtle,effect,Aqua,4,-1,0,0,WATER
707,21223277,"Artorigus King of the Noble Knights",xyz,Warrior,4,-1,0,0,LIGHT
708,71821687,"Ascator Dawnwalker",effect,Spellcaster,5,-1,0,0,EARTH
709,88301833,Ascending Soul,spell,Continuous,0,-1,0,0,
710,37910722,Ascension Sky Dragon,synchro,Dragon,10,-1,0,0,LIGHT
711,27821104,Asceticism of the Six Samurai,spell,Quick-Play,0,-1,0,0,
712,14558127,Ash Blossom & Joyous Spring,effect,Zombie,3,-1,0,0,FIRE
713,66848311,Ashened for Eternity,trap,Continuous,0,-1,0,0,
714,34813443,Ashened to Endlessness,trap,Continuous,0,-1,0,0,
715,58996839,Ashoka Pillar,effect,Rock,3,-1,0,0,EARTH
716,80993256,Ashura King,xyz,Warrior,3,-1,0,0,EARTH
717,46815301,"Askaan the Bicorned Ghoti",synchro,Fish,8,-1,0,0,WATER
718,99657399,Asleep at the Switch,trap,Normal,0,-1,0,0,
719,85771020,Asmo Token,token,Fairy,5,-1,0,0,DARK
720,88190790,Assault Armor,spell,Equip,0,-1,0,0,
721,3431737,Assault Beast,effect,Beast-Warrior,4,-1,0,0,EARTH
722,23338098,Assault Blackwing - Chidori the Rain Sprinkling,synchro,Winged Beast,7,-1,0,0,DARK
723,70456282,Assault Blackwing - Kunai the Drizzle,effect,Winged Beast,5,-1,0,0,DARK
724,80773359,Assault Blackwing - Onimaru the Divine Thunder,synchro,Winged Beast,12,-1,0,0,DARK
